"TIME","GEO","NACE_R2","UNIT","WAT_PROC","Value","Flag and Footnotes"
"2007","Dresden","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2007","Chemnitz","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2007","Leipzig","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2007","Sachsen-Anhalt","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2007","Schleswig-Holstein","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2007","Thüringen","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2007","Croatia","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Jadranska Hrvatska","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Kontinentalna Hrvatska","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Burgenland (AT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Niederösterreich","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Wien","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Kärnten","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Steiermark","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Oberösterreich","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Salzburg","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Tirol","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Vorarlberg","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Lódzkie (NUTS 2013)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","89",""
"2007","Mazowieckie (NUTS 2013)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","82",""
"2007","Malopolskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","74",""
"2007","Slaskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","93",""
"2007","Lubelskie (NUTS 2013)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","80",""
"2007","Podkarpackie (NUTS 2013)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","75",""
"2007","Swietokrzyskie (NUTS 2013)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","83",""
"2007","Podlaskie (NUTS 2013)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","87",""
"2007","Wielkopolskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","92",""
"2007","Zachodniopomorskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","93",""
"2007","Lubuskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","89",""
"2007","Dolnoslaskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","91",""
"2007","Opolskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","94",""
"2007","Kujawsko-Pomorskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","90",""
"2007","Warminsko-Mazurskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","88",""
"2007","Pomorskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","92",""
"2007","Nord-Vest","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Centru","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Nord-Est","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Sud-Est","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Sud - Muntenia","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Bucuresti - Ilfov","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Sud-Vest Oltenia","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Vest","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Stockholm","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Östra Mellansverige","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Småland med öarna","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Sydsverige","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Västsverige","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Norra Mellansverige","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Mellersta Norrland","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Övre Norrland","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2007","Istanbul","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2007","Tekirdag, Edirne, Kirklareli","Total - all NACE activities","Percentage","Population connected to public water supply (%)","79",""
"2007","Balikesir, Çanakkale","Total - all NACE activities","Percentage","Population connected to public water supply (%)","65",""
"2007","Izmir","Total - all NACE activities","Percentage","Population connected to public water supply (%)","91",""
"2007","Aydin, Denizli, Mugla","Total - all NACE activities","Percentage","Population connected to public water supply (%)","73",""
"2007","Manisa, Afyonkarahisar, Kütahya, Usak","Total - all NACE activities","Percentage","Population connected to public water supply (%)","77",""
"2007","Bursa, Eskisehir, Bilecik","Total - all NACE activities","Percentage","Population connected to public water supply (%)","88",""
"2007","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Total - all NACE activities","Percentage","Population connected to public water supply (%)","79",""
"2007","Ankara","Total - all NACE activities","Percentage","Population connected to public water supply (%)","96",""
"2007","Konya, Karaman","Total - all NACE activities","Percentage","Population connected to public water supply (%)","89",""
"2007","Antalya, Isparta, Burdur","Total - all NACE activities","Percentage","Population connected to public water supply (%)","84",""
"2007","Adana, Mersin","Total - all NACE activities","Percentage","Population connected to public water supply (%)","88",""
"2007","Hatay, Kahramanmaras, Osmaniye","Total - all NACE activities","Percentage","Population connected to public water supply (%)","76",""
"2007","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Total - all NACE activities","Percentage","Population connected to public water supply (%)","84",""
"2007","Kayseri, Sivas, Yozgat","Total - all NACE activities","Percentage","Population connected to public water supply (%)","81",""
"2007","Zonguldak, Karabük, Bartin","Total - all NACE activities","Percentage","Population connected to public water supply (%)","62",""
"2007","Kastamonu, Çankiri, Sinop","Total - all NACE activities","Percentage","Population connected to public water supply (%)","56",""
"2007","Samsun, Tokat, Çorum, Amasya","Total - all NACE activities","Percentage","Population connected to public water supply (%)","69",""
"2007","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Total - all NACE activities","Percentage","Population connected to public water supply (%)","63",""
"2007","Erzurum, Erzincan, Bayburt","Total - all NACE activities","Percentage","Population connected to public water supply (%)","69",""
"2007","Agri, Kars, Igdir, Ardahan","Total - all NACE activities","Percentage","Population connected to public water supply (%)","51",""
"2007","Malatya, Elazig, Bingöl, Tunceli","Total - all NACE activities","Percentage","Population connected to public water supply (%)","77",""
"2007","Van, Mus, Bitlis, Hakkari","Total - all NACE activities","Percentage","Population connected to public water supply (%)","58",""
"2007","Gaziantep, Adiyaman, Kilis","Total - all NACE activities","Percentage","Population connected to public water supply (%)","82",""
"2007","Sanliurfa, Diyarbakir","Total - all NACE activities","Percentage","Population connected to public water supply (%)","68",""
"2007","Mardin, Batman, Sirnak, Siirt","Total - all NACE activities","Percentage","Population connected to public water supply (%)","72",""
"2008","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2008","Severozapaden","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.17",""
"2008","Severen tsentralen","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.19",""
"2008","Severoiztochen","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.87",""
"2008","Yugoiztochen","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.72",""
"2008","Yugozapaden","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98.95",""
"2008","Yuzhen tsentralen","Total - all NACE activities","Percentage","Population connected to public water supply (%)","97.58",""
"2008","Praha","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2008","Strední Cechy","Total - all NACE activities","Percentage","Population connected to public water supply (%)","81",""
"2008","Jihozápad","Total - all NACE activities","Percentage","Population connected to public water supply (%)","86",""
"2008","Severozápad","Total - all NACE activities","Percentage","Population connected to public water supply (%)","95",""
"2008","Severovýchod","Total - all NACE activities","Percentage","Population connected to public water supply (%)","92",""
"2008","Jihovýchod","Total - all NACE activities","Percentage","Population connected to public water supply (%)","95",""
"2008","Strední Morava","Total - all NACE activities","Percentage","Population connected to public water supply (%)","90",""
"2008","Moravskoslezsko","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98",""
"2008","Stuttgart","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Karlsruhe","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Freiburg","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Tübingen","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Oberbayern","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Niederbayern","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Oberpfalz","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Oberfranken","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Mittelfranken","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Unterfranken","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Schwaben","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Berlin","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Brandenburg","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Bremen","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Hamburg","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Darmstadt","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Gießen","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Kassel","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Mecklenburg-Vorpommern","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Braunschweig","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Hannover","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Lüneburg","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Weser-Ems","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Düsseldorf","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Köln","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Münster","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Detmold","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Arnsberg","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Koblenz","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Trier","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Rheinhessen-Pfalz","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Saarland","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Dresden","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Chemnitz","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Leipzig","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Sachsen-Anhalt","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Schleswig-Holstein","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Thüringen","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Croatia","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Jadranska Hrvatska","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Kontinentalna Hrvatska","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Burgenland (AT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Niederösterreich","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Wien","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Kärnten","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Steiermark","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Oberösterreich","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Salzburg","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Tirol","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Vorarlberg","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Lódzkie (NUTS 2013)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","89",""
"2008","Mazowieckie (NUTS 2013)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","83",""
"2008","Malopolskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","75",""
"2008","Slaskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","93",""
"2008","Lubelskie (NUTS 2013)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","80",""
"2008","Podkarpackie (NUTS 2013)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","75",""
"2008","Swietokrzyskie (NUTS 2013)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","83",""
"2008","Podlaskie (NUTS 2013)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","87",""
"2008","Wielkopolskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","92",""
"2008","Zachodniopomorskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","93",""
"2008","Lubuskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","89",""
"2008","Dolnoslaskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","91",""
"2008","Opolskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","94",""
"2008","Kujawsko-Pomorskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","90",""
"2008","Warminsko-Mazurskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","89",""
"2008","Pomorskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","92",""
"2008","Nord-Vest","Total - all NACE activities","Percentage","Population connected to public water supply (%)","52",""
"2008","Centru","Total - all NACE activities","Percentage","Population connected to public water supply (%)","58",""
"2008","Nord-Est","Total - all NACE activities","Percentage","Population connected to public water supply (%)","36",""
"2008","Sud-Est","Total - all NACE activities","Percentage","Population connected to public water supply (%)","61",""
"2008","Sud - Muntenia","Total - all NACE activities","Percentage","Population connected to public water supply (%)","48",""
"2008","Bucuresti - Ilfov","Total - all NACE activities","Percentage","Population connected to public water supply (%)","77",""
"2008","Sud-Vest Oltenia","Total - all NACE activities","Percentage","Population connected to public water supply (%)","43",""
"2008","Vest","Total - all NACE activities","Percentage","Population connected to public water supply (%)","59",""
"2008","Stockholm","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Östra Mellansverige","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Småland med öarna","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Sydsverige","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Västsverige","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Norra Mellansverige","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Mellersta Norrland","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Övre Norrland","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2008","Istanbul","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2008","Tekirdag, Edirne, Kirklareli","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2008","Balikesir, Çanakkale","Total - all NACE activities","Percentage","Population connected to public water supply (%)","97",""
"2008","Izmir","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2008","Aydin, Denizli, Mugla","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2008","Manisa, Afyonkarahisar, Kütahya, Usak","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2008","Bursa, Eskisehir, Bilecik","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2008","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2008","Ankara","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2008","Konya, Karaman","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2008","Antalya, Isparta, Burdur","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2008","Adana, Mersin","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2008","Hatay, Kahramanmaras, Osmaniye","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98",""
"2008","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2008","Kayseri, Sivas, Yozgat","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2008","Zonguldak, Karabük, Bartin","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98",""
"2008","Kastamonu, Çankiri, Sinop","Total - all NACE activities","Percentage","Population connected to public water supply (%)","97",""
"2008","Samsun, Tokat, Çorum, Amasya","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98",""
"2008","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Total - all NACE activities","Percentage","Population connected to public water supply (%)","90",""
"2008","Erzurum, Erzincan, Bayburt","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2008","Agri, Kars, Igdir, Ardahan","Total - all NACE activities","Percentage","Population connected to public water supply (%)","97",""
"2008","Malatya, Elazig, Bingöl, Tunceli","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2008","Van, Mus, Bitlis, Hakkari","Total - all NACE activities","Percentage","Population connected to public water supply (%)","97",""
"2008","Gaziantep, Adiyaman, Kilis","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98",""
"2008","Sanliurfa, Diyarbakir","Total - all NACE activities","Percentage","Population connected to public water supply (%)","97",""
"2008","Mardin, Batman, Sirnak, Siirt","Total - all NACE activities","Percentage","Population connected to public water supply (%)","92",""
"2009","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2009","Severozapaden","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.18",""
"2009","Severen tsentralen","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.2",""
"2009","Severoiztochen","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.87",""
"2009","Yugoiztochen","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.73",""
"2009","Yugozapaden","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98.97",""
"2009","Yuzhen tsentralen","Total - all NACE activities","Percentage","Population connected to public water supply (%)","97.61",""
"2009","Praha","Total - all NACE activities","Percentage","Population connected to public water supply (%)","101",""
"2009","Strední Cechy","Total - all NACE activities","Percentage","Population connected to public water supply (%)","79",""
"2009","Jihozápad","Total - all NACE activities","Percentage","Population connected to public water supply (%)","86",""
"2009","Severozápad","Total - all NACE activities","Percentage","Population connected to public water supply (%)","96",""
"2009","Severovýchod","Total - all NACE activities","Percentage","Population connected to public water supply (%)","93",""
"2009","Jihovýchod","Total - all NACE activities","Percentage","Population connected to public water supply (%)","97",""
"2009","Strední Morava","Total - all NACE activities","Percentage","Population connected to public water supply (%)","88",""
"2009","Moravskoslezsko","Total - all NACE activities","Percentage","Population connected to public water supply (%)","101",""
"2009","Stuttgart","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Karlsruhe","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Freiburg","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Tübingen","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Oberbayern","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Niederbayern","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Oberpfalz","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Oberfranken","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Mittelfranken","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Unterfranken","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Schwaben","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Berlin","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Brandenburg","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Bremen","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Hamburg","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Darmstadt","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Gießen","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Kassel","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Mecklenburg-Vorpommern","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Braunschweig","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Hannover","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Lüneburg","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Weser-Ems","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Düsseldorf","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Köln","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Münster","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Detmold","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Arnsberg","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Koblenz","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Trier","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Rheinhessen-Pfalz","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Saarland","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Dresden","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Chemnitz","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Leipzig","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Sachsen-Anhalt","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Schleswig-Holstein","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Thüringen","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Croatia","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Jadranska Hrvatska","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Kontinentalna Hrvatska","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Burgenland (AT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Niederösterreich","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Wien","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Kärnten","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Steiermark","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Oberösterreich","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Salzburg","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Tirol","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Vorarlberg","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Lódzkie (NUTS 2013)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","89",""
"2009","Mazowieckie (NUTS 2013)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","83",""
"2009","Malopolskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","75",""
"2009","Slaskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","93",""
"2009","Lubelskie (NUTS 2013)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","81",""
"2009","Podkarpackie (NUTS 2013)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","75",""
"2009","Swietokrzyskie (NUTS 2013)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","83",""
"2009","Podlaskie (NUTS 2013)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","87",""
"2009","Wielkopolskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","92",""
"2009","Zachodniopomorskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","93",""
"2009","Lubuskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","89",""
"2009","Dolnoslaskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","91",""
"2009","Opolskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","94",""
"2009","Kujawsko-Pomorskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","91",""
"2009","Warminsko-Mazurskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","89",""
"2009","Pomorskie","Total - all NACE activities","Percentage","Population connected to public water supply (%)","93",""
"2009","Nord-Vest","Total - all NACE activities","Percentage","Population connected to public water supply (%)","58",""
"2009","Centru","Total - all NACE activities","Percentage","Population connected to public water supply (%)","58",""
"2009","Nord-Est","Total - all NACE activities","Percentage","Population connected to public water supply (%)","39",""
"2009","Sud-Est","Total - all NACE activities","Percentage","Population connected to public water supply (%)","61",""
"2009","Sud - Muntenia","Total - all NACE activities","Percentage","Population connected to public water supply (%)","50",""
"2009","Bucuresti - Ilfov","Total - all NACE activities","Percentage","Population connected to public water supply (%)","79",""
"2009","Sud-Vest Oltenia","Total - all NACE activities","Percentage","Population connected to public water supply (%)","44",""
"2009","Vest","Total - all NACE activities","Percentage","Population connected to public water supply (%)","63",""
"2009","Stockholm","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Östra Mellansverige","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Småland med öarna","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Sydsverige","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Västsverige","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Norra Mellansverige","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Mellersta Norrland","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Övre Norrland","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Istanbul","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Tekirdag, Edirne, Kirklareli","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Balikesir, Çanakkale","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Izmir","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2009","Aydin, Denizli, Mugla","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
